trait_id	source_kind	source_namespace	source_accession	source_header	source_member	source_sequence_length	source_sequence_sha256	canonical_uniprot_id	status
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_008737428.1	WP_008737428.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pacifibactin_NZ_CP004387.1_NZ_CP004387.1.region001.gbk	323	0b8c26e6afdd5fbbab4237b46a1c45fc653f0d0366e7cd156de12094c2f368c3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_Asp	bgc_annotation	RefSeq	WP_008737432.1	WP_008737432.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pacifibactin_NZ_CP004387.1_NZ_CP004387.1.region001.gbk	2214	0651c5367be14beb153c83e2aafc55e17e26f2963aac9b2cc42bd1a568b9c28d		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_008737468.1	WP_008737468.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pacifibactin_NZ_CP004387.1_NZ_CP004387.1.region001.gbk	436	8584179aa8abc3697ecf4fa6b9cf9d53ce66f0c9e294a8f67afb830da0ca2339		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Lys_monoox	bgc_annotation	EMBL	BAD55606.1	BAD55606.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001027_BGC0001027.1.region001.gbk	429	5340d0c18a2814128a9bf74feb743453826cfd08105409964e977670ae94c0f2		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AGK13423.1	AGK13423.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_aminochelin_CP005094.1_CP005094.1.region001.gbk	265	6d83cc466bcd9fba4e4b896be7dbe582efc135de80f00929919e2eceb72d3daa		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AGK13349.1	AGK13349.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_aminochelin_CP005094.1_CP005094.1.region001.gbk	403	227c6b1de48a764a45ab4bfc8382a189c51205a9e62157b455a6a5c5fa6c991b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	MBN3579116.1	MBN3579116.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_piscibactin_JAFHLB010000021.1_JAFHLB010000021.region001.gbk	465	bf3bc743906fc76fef3b0f364329206a170e3365256719c661bd26b8f40ac366		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	CAC17508.1	CAC17508.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000324_BGC0000324.1.region001.gbk	471	53078eaea57cd16916f2effb9f1ad5d8b656021ab3ba5d7bc816920fd7aea5b7		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	RefSeq	WP_004711937.1	WP_004711937.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_frederiksenibactin_NZ_KN150731.1_NZ_KN150731.1.region001.gbk	390	3d52b6081d54b427c00eeefd026f6dac12a2a0755f17d57947480e4e6ea1a1ab		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	RefSeq	WP_032911814.1	WP_032911814.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_frederiksenibactin_NZ_KN150731.1_NZ_KN150731.1.region001.gbk	251	dcecbf2aba02dc2248857abe48a6ab2097a1e81b6af99a1d443343ef68f111e0		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	AAR12531.1	AAR12531.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_anguibactin_AY312585.1_AY312585.1.region001.gbk	956	90832904d1ed33aed1b17aba58bab5fca611acda7843a6e5cf30562af2e1f793		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_GrbE	bgc_annotation	RefSeq	WP_042628142.1	WP_042628142.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_plantaribactin_NZ_CP002581.1_NZ_CP002581.1.region001.gbk	352	460b6f09d5e014f59f61531a52da884286e1ffaa3c52ca22efcc83186ca9ff06	UniProtKB:A0A0B6S5R8	QUALIFIED
proteintraitsmech:ELIFE109154_GrbD	bgc_annotation	RefSeq	WP_042628143.1	WP_042628143.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_plantaribactin_NZ_CP002581.1_NZ_CP002581.1.region001.gbk	478	08d9fca72464bf300821599ac7a09b4c9199b38795f487f87c8108d201b52f57		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_226993664.1	WP_226993664.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_plantaribactin_NZ_CP002581.1_NZ_CP002581.1.region001.gbk	327	35524a7dc387781bd19d455fb9b9bbc14d010dc923735e2c5ec6c0373b90a009		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	NKI69289.1	NKI69289.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_malleobactin_WXXL01000019.1_WXXL01000019.1.region001.gbk	340	a937a2094dbaa565ca0efaebed0ad1ff5a2860c6b640cdad8e05136649512c1e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	NKI69297.1	NKI69297.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_malleobactin_WXXL01000019.1_WXXL01000019.1.region001.gbk	457	ca5bb8b2c3b810d2c57295e41b195d286e4e8318042c4751174f56ee697f4a68		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	bgc_annotation	RefSeq	WP_110405872.1	WP_110405872.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_gramibactin_NZ_CP024905.1_NZ_CP024905.1.region001.gbk	300	df9acfb0f17069fbccbf12e2878771032bfe0d6a14b7734a5ce530bd47fe1664		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbD	bgc_annotation	RefSeq	WP_114197283.1	WP_114197283.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_gramibactin_NZ_CP024905.1_NZ_CP024905.1.region001.gbk	478	69c16c28653689aa7adf451b09e70ce334363ac8d6152897531f3704335b0a7f		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	RefSeq	WP_011553664.1	WP_011553664.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_myxochelin_NC_008095_NC_008095.1.region001.gbk	414	3c9c2e6639178b71828c05358d9e93e4d8cab607d6eddec1ef56465ad6189f46		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	RefSeq	WP_011553665.1	WP_011553665.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_myxochelin_NC_008095_NC_008095.1.region001.gbk	257	a781a6f6151d6c69b0b2349a87d2fa836442b816025b60fc2c7615c7711abbe1		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	BAC87905.1	BAC87905.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000294_BGC0000294.1.region001.gbk	955	6c283e8ef385b01f80b56d260c5bcca639004d8b43b2bb3f9042bc7d2889dcdb		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	BAC87913.1	BAC87913.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000294_BGC0000294.1.region001.gbk	389	75da7a2fbf92a3193c0b90f0dd58eef97398a65ab0e237f1a833da5af4dd2fef		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	RefSeq	WP_044179404.1	WP_044179404.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_piscibactin_NZ_KP100338.1_NZ_KP100338.1.region001.gbk	466	29a7c50dcaef912bfe37bcee55334cb5c187591b073fb0dd170dec9ce6847c93		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	ABS50184.1	ABS50184.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000410_BGC0000410.1.region001.gbk	1453	68d4c38ca7ae3729bbe73cba89c4f07110bfc44410c772bc1c3f4fad6e4cc2f9		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	MBE3202942.1	MBE3202942.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_frankobactin2_JADBID010000001.1_JADBID010000001.region001.gbk	1782	8a67703ae215e9b6a89b0e4de3cd7748d903abd319df106c6e7a85f4a7cc9502		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	MBE3202949.1	MBE3202949.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_frankobactin2_JADBID010000001.1_JADBID010000001.region001.gbk	463	5c9b5bd189ffd2ad3bfbeba589153c5b6d7a89cc108dea504c8f0fb5ef11c11e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	BAH33403.1	BAH33403.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000371_BGC0000371.1.region001.gbk	387	fd7956facd4adf6d57380427618eff9aa829d2fe3f081a4da9881ba82c3d11c5		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	BAH33405.1	BAH33405.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000371_BGC0000371.1.region001.gbk	263	3ddf9a02618c9796a49ec0794c1420e66393d3667c89ca22653ee6fcd8ebb224		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	AGE11900.1	AGE11900.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000366_BGC0000366.1.region001.gbk	475	b008f70b8e4364f8ede3bf5d2a8c571ce0b54f350434a256b7bdc3e9538d2a75		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_028847741.1	WP_028847741.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Thermochelin_NZ_KE386603_NZ_KE386603.1.region001.gbk	442	275448e917ea7f29a3ed216c75c7de2ae5c37847620f9114f5b324b5b8e087f2		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	CAB15189.2	CAB15189.2	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000309_BGC0000309.1.region001.gbk	398	f8c40819f8bcf92e4a95ea0016e10a236b52c66a4311f64d42bd54e9df273bf4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	CAB15190.2	CAB15190.2	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000309_BGC0000309.1.region001.gbk	261	3ad966632e4f40aaebdcf1a8a9ea1fa21b24436c313ad629b4d954d63c563523		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_082343559.1	WP_082343559.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_histicorrugatin_NZ_LT629691_NZ_LT629691.1.region001.gbk	325	1f730b98817782788cef1bff8a306b2acc88ca4f2398c786f73b3416fbebc854		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_His	bgc_annotation	RefSeq	WP_053122094.1	WP_053122094.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_histicorrugatin_NZ_LT629691_NZ_LT629691.1.region001.gbk	348	51481f863b994408c8379e2b9b978a09e4d9940fc5791bf2f6900886d98300f0		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	RefSeq	WP_069848012.1	WP_069848012.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_ulbactin_NZ_BDFB01000007_NZ_BDFB01000007.region001.gbk	986	0c5d398fb1f3cc6b391d3d61ee87fee9a93be72ae3b6b17bcd8ed32e4c9cc21b		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	ABM34270.1	ABM34270.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_acidobactin_CP000512.1_CP000512.1.region001.gbk	452	ed68e40af6be8bd8d380c557d7344dad374bb253c71a45a61c0ffb65292ba413		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	ABM34281.1	ABM34281.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_acidobactin_CP000512.1_CP000512.1.region001.gbk	330	f5d0a1727c5f99a1e5ef8c3dea3bb00f4dda5d23e4dc959a688742c8be7c5130		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	AAZ55902.1	AAZ55902.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000359_BGC0000359.1.region001.gbk	438	69a25440732b8e95dd58aed5ebe53f0013df36c9c53133686451b2583aede994		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AAZ55905.1	AAZ55905.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000359_BGC0000359.1.region001.gbk	393	47cde8436cb201dfbfd5a96df293c37ce5f21db393a20e63afd6db741f329e1e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AAZ55906.1	AAZ55906.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000359_BGC0000359.1.region001.gbk	260	39cb23871f48d1e5fa0a897c875478684dedaf2f9000aed30ce2e5fac6bf21f8		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_011492706.1	WP_011492706.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_malleobactin_NC_007952_NC_007952.1.region001.gbk	456	0183f63c7fe19cc09bb63066666d8c0d8fba47860e044757c03471afe3f70b9e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_011492714.1	WP_011492714.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_malleobactin_NC_007952_NC_007952.1.region001.gbk	340	9095f74b37fdd9c562c9a410f241b9e2316a42a77e1e79e55281dad15c2f33ef		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Lys_monoox	bgc_annotation	EMBL	CCP45166.1	CCP45166.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001021_BGC0001021.1.region001.gbk	431	235ded34f30fe51b86ee0c9ebd6edcb86e8326f47e7a211a76132d696e7b03ba		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	CCP45174.1	CCP45174.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001021_BGC0001021.1.region001.gbk	450	d2b1f22ac8b6b779a5a3232d13294b42fbebcd783cdf7733f3e23bab8d2d1d9a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	bgc_annotation	EMBL	AFY58520.1	AFY58520.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_cyanochelin_CP003549_CP003549.1.region001.gbk	340	55117abb8276db1ab71ffed1d330a75d93c20044a8a0a87f72eb70adad15abce		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	bgc_annotation	EMBL	AFY58523.1	AFY58523.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_cyanochelin_CP003549_CP003549.1.region001.gbk	4025	65f35ab518eb8a3956a12316e0336797fd9452184c0acdf75761498fe9035823		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	ACU36661.1	ACU36661.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000392_BGC0000392.1.region001.gbk	503	568b9f58dccaad1a1b85c97958bf3ae5e88e03a838e3890404608508af6f78a4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	ACU36662.1	ACU36662.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000392_BGC0000392.1.region001.gbk	256	20ac99f911401368a83e2b5f502da8ce9d46504ba6f715f04d24dee0c5ae9ef4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_015866518.1	WP_015866518.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_vacidobactin_NC_012791.1_NC_012791.1.region001.gbk	439	4209ff277a4040ed88b78e2d3175851b6616369eff163084d7af047ddb2043a7		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_015866525.1	WP_015866525.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_vacidobactin_NC_012791.1_NC_012791.1.region001.gbk	330	8e5a293305e470297157c3257daf0543e91773db84f10ce1315fc4aef630a70d		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AAK95838.1	AAK95838.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_photobactin_AY042783_AY042783.1.region001.gbk	312	2ce12b1914d721cfe7807cb0de3597d00fc481122ba978668da30c213c84aece		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	bgc_annotation	EMBL	AAK95845.1	AAK95845.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_photobactin_AY042783_AY042783.1.region001.gbk	436	d6d32996eb1325d07f72e978b46aa043af3ca92526a477138bbc41872deb9c39		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Cy_tandem	bgc_annotation	EMBL	AAK95846.1	AAK95846.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_photobactin_AY042783_AY042783.1.region001.gbk	1014	33eb76d90a42f89a9d734767de69e74f3d1b297ff62b8665bd4151fb0df1bb1f		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	CBG75497.1	CBG75497.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000423_BGC0000423.1.region001.gbk	468	19b570c732543dd0375bce86673c3c9fa9f52961b6cd33f003946cc8607e746c		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VbsL	bgc_annotation	EMBL	ABC94351.1	ABC94351.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000457_BGC0000457.1.region001.gbk	395	ccb92549c6a94d1c331a2432052136f629f9ed6df9088e96c79d5540c27a8073	UniProtKB:Q2JYI5	QUALIFIED
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	EMBL	EFL06874.1	EFL06874.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000300_BGC0000300.1.region001.gbk	436	1a8baf5e3c58001f360e1dba7a597850b9f535b15028c6e60205a1fb803c1a75		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	EFL06875.1	EFL06875.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000300_BGC0000300.1.region001.gbk	426	21c0ae14de0215f00d850d025e052d7da6a6ba2f078c4057a8088de5c23d4813		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	CAB53328.1	CAB53328.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000325_BGC0000325.1.region001.gbk	451	26f29bb64372df22bcb574271dd40a5f8f6353e472c4275611281c792a69a310		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_012701131.1	WP_012701131.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Azotobactin_NC_012560_NC_012560.1.region001.gbk	453	85d85ef3c7f16efed45a4ba6d15dfbea07653b6c082ebe20b9301a323c33f669		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_012701132.1	WP_012701132.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Azotobactin_NC_012560_NC_012560.1.region001.gbk	327	63e6f02eb6aa334252fd722fefcc0b21d710d1580b33f69e54e97ea1e2733b70		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_011589367.1	WP_011589367.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Amphibactin_NC_008260.1_NC_008260.1.region001.gbk	430	86c0fc24f93183b16ed33bf560dfb6058cba6c04e873da4ec6665d0eeb5c7db1		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	CBA63662.1	CBA63662.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000368_BGC0000368.1.region001.gbk	401	7f7122fb3d0d8de396091477d3e2a8f6d2c3fb8e92ad3c2632524081f1daba30		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	CBA63665.1	CBA63665.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000368_BGC0000368.1.region001.gbk	276	56bb72193d0d1d8362d6ea4a27ea1a904b8675c85fe25805fa7924337cac9d06		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AAG31126.1	AAG31126.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001345_BGC0001345.1.region001.gbk	257	0371ac543403e87ef5c5d626a6cd12554c6b03beb2d1230320e745c7622c29f3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AAG31127.1	AAG31127.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001345_BGC0001345.1.region001.gbk	408	a933714b3bd9ad11deb3e601141eda4aa5419983d78a561883e5476b36c0e8a1		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	AAC45925.1	AAC45925.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_vibriobactin_U52150.2_U52150.2.region001.gbk	395	a4cde4b7afdd1e949b299ecca2272ff7ab2fa65d89315eccf5e16d7691b74f25		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	AAC45924.1	AAC45924.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_vibriobactin_U52150.2_U52150.2.region001.gbk	262	b3de067c956e954d6dae23ff1fcd70de92fd4ac985aea11d4911e004c08bb1b1		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	bgc_annotation	EMBL	AAD48879.1	AAD48879.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_vibriobactin_U52150.2_U52150.2.region001.gbk	436	edc2e38195af59e932bdd6c41ff833aba29378540b5e7bbd40a859d2af6fdefe		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	RefSeq	WP_011748667.1	WP_011748667.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_parabactin_NC_008686_NC_008686.1.region001.gbk	256	5cfec07c6d885360da5770a5e199ca4ac6a0c818e6ae279f36f1034724167ae3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_VibH_like	bgc_annotation	RefSeq	WP_011748669.1	WP_011748669.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_parabactin_NC_008686_NC_008686.1.region001.gbk	449	5bef34bcf8125d03d351a95a094993765f29a940f35f8591877fe7b7f926d777		SOURCE_ASSOCIATION_ONLY
